sequence_id,label,length,net_charge_per_residue,hydrophobic_percent,polar_percent,charged_percent,gly_percent,pro_percent,ambiguous_count,ambiguous_rate,top1_type,top1_identity,top1_score,top1_coverage,top2_type,top2_identity,delta_top1_top2,type1_score,type1_aligned_len,type1_coverage,type1_identity,type1_mismatch_rate,type1_gap_rate,type1_conservation_match,type2_score,type2_aligned_len,type2_coverage,type2_identity,type2_mismatch_rate,type2_gap_rate,type2_conservation_match,type3_score,type3_aligned_len,type3_coverage,type3_identity,type3_mismatch_rate,type3_gap_rate,type3_conservation_match,type4_score,type4_aligned_len,type4_coverage,type4_identity,type4_mismatch_rate,type4_gap_rate,type4_conservation_match,afgp_score,afgp_aligned_len,afgp_coverage,afgp_identity,afgp_mismatch_rate,afgp_gap_rate,afgp_conservation_match,alignment_failed,low_coverage
Q6P116,NON_AFP,536,-0.0018656716417910447,37.87313432835821,27.425373134328357,25.55970149253731,5.7835820895522385,7.649253731343284,0,0.0,type3,0.775,-192.0,0.14925373134328357,type4,0.6311475409836066,0.14385245901639343,-192.5,194,0.3619402985074627,0.4381443298969072,0.5618556701030928,0.0,0.36591312689038913,-165.5,164,0.30597014925373134,0.5426829268292683,0.4573170731707317,0.0,0.4602084092582268,-192.0,80,0.14925373134328357,0.775,0.225,0.0,0.649511249783653,-172.0,122,0.22761194029850745,0.6311475409836066,0.36885245901639346,0.0,0.4030074792067297,-367.5,421,0.7854477611940298,0.32304038004750596,0.6769596199524941,0.0,0.9956375494819264,0,1
Q6P121,NON_AFP,518,0.0019305019305019305,42.664092664092664,26.254826254826252,20.27027027027027,6.563706563706563,3.861003861003861,0,0.0,type3,0.6896551724137931,-181.5,0.16795366795366795,type4,0.624,0.06565517241379315,-161.0,201,0.38803088803088803,0.472636815920398,0.527363184079602,0.0,0.3517624136419755,-134.0,173,0.333976833976834,0.5780346820809249,0.42196531791907516,0.0,0.43332025499434834,-181.5,87,0.16795366795366795,0.6896551724137931,0.3103448275862069,0.0,0.646046120465848,-161.5,125,0.2413127413127413,0.624,0.376,0.0,0.3952961996884604,-345.0,454,0.8764478764478765,0.30837004405286345,0.6916299559471366,0.0,0.987324036338847,0,1
Q6P2U9,NON_AFP,423,-0.009456264775413711,45.62647754137116,24.349881796690305,19.858156028368796,4.491725768321513,3.0732860520094563,0,0.0,type3,0.7411764705882353,-126.5,0.20094562647754138,type4,0.7387387387387387,0.0024377318494965827,-148.0,200,0.4728132387706856,0.41,0.59,0.0,0.35354136038952577,-116.5,172,0.4066193853427896,0.5116279069767442,0.4883720930232558,0.0,0.43975341540837337,-126.5,85,0.20094562647754138,0.7411764705882353,0.25882352941176473,0.0,0.6602859801715678,-111.0,111,0.2624113475177305,0.7387387387387387,0.26126126126126126,0.0,0.3671927174188601,-335.0,382,0.9030732860520094,0.32722513089005234,0.6727748691099477,0.0,0.9901704515650172,0,1
Q6P5I8,NON_AFP,257,-0.04669260700389105,53.30739299610895,24.5136186770428,8.560311284046692,10.116731517509727,5.836575875486381,0,0.0,type3,0.5833333333333334,-82.5,0.2801556420233463,type2,0.55,0.033333333333333326,-114.5,143,0.556420233463035,0.3706293706293706,0.6293706293706294,0.0,0.38558580708156903,-75.5,120,0.4669260700389105,0.55,0.45,0.0,0.4687384719097211,-82.5,72,0.2801556420233463,0.5833333333333334,0.4166666666666667,0.0,0.6627192706229961,-82.0,115,0.4474708171206226,0.45217391304347826,0.5478260869565217,0.0,0.38121822434294766,-337.5,249,0.9688715953307393,0.357429718875502,0.642570281124498,0.0,0.9926241298469519,0,1
Q6P5L8,NON_AFP,415,0.0,50.36144578313253,16.626506024096386,20.722891566265062,9.156626506024097,5.542168674698795,0,0.0,type3,0.6823529411764706,-128.5,0.20481927710843373,type4,0.6129032258064516,0.06944971537001898,-96.0,185,0.4457831325301205,0.5243243243243243,0.4756756756756757,0.0,0.36833756603013174,-100.5,160,0.3855421686746988,0.56875,0.43125,0.0,0.44620296845252305,-128.5,85,0.20481927710843373,0.6823529411764706,0.3176470588235294,0.0,0.6485212742892149,-110.0,124,0.2987951807228916,0.6129032258064516,0.3870967741935484,0.0,0.3897606515734842,-281.5,350,0.8433734939759037,0.4057142857142857,0.5942857142857143,0.0,0.9864146071366758,0,1
Q6P606,NON_AFP,267,-0.018726591760299626,41.57303370786517,23.970037453183522,26.591760299625467,5.617977528089887,4.868913857677903,0,0.0,type3,0.5903614457831325,-80.0,0.31086142322097376,type4,0.5545454545454546,0.03581599123767798,-118.0,141,0.5280898876404494,0.41134751773049644,0.5886524822695035,0.0,0.3011892595817475,-83.5,160,0.599250936329588,0.40625,0.59375,0.0,0.4279636194896825,-80.0,83,0.31086142322097376,0.5903614457831325,0.40963855421686746,0.0,0.6400519074046176,-66.0,110,0.41198501872659177,0.5545454545454546,0.44545454545454544,0.0,0.4046661739605177,-371.0,254,0.951310861423221,0.2952755905511811,0.7047244094488189,0.0,1.0,0,1
Q6P6Y1,NON_AFP,1189,-0.03616484440706476,44.40706476030278,24.137931034482758,22.624053826745165,4.79394449116905,5.550883095037848,0,0.0,type3,0.8977272727272727,-476.5,0.07401177460050462,type4,0.8515625,0.04616477272727271,-417.0,217,0.1825063078216989,0.6175115207373272,0.3824884792626728,0.0,0.34066833549545905,-432.0,181,0.15222876366694701,0.7016574585635359,0.2983425414364641,0.0,0.44731714980122794,-476.5,88,0.07401177460050462,0.8977272727272727,0.10227272727272728,0.0,0.6500683236423724,-435.5,128,0.10765349032800672,0.8515625,0.1484375,0.0,0.38539313121181284,-424.0,660,0.5550883095037847,0.3878787878787879,0.6121212121212121,0.0,0.994186982321047,0,1
Q6P7Y3,NON_AFP,501,0.08782435129740519,24.35129740518962,20.958083832335326,44.71057884231537,5.788423153692615,4.39121756487026,0,0.0,type3,0.6829268292682927,-183.5,0.16367265469061876,type4,0.55,0.1329268292682927,-203.5,187,0.37325349301397204,0.37967914438502676,0.6203208556149733,0.0,0.3239081399178052,-175.0,164,0.3273453093812375,0.47560975609756095,0.524390243902439,0.0,0.4587138208567846,-183.5,82,0.16367265469061876,0.6829268292682927,0.3170731707317073,0.0,0.6468610262028994,-180.0,120,0.23952095808383234,0.55,0.45,0.0,0.39169586776108345,-438.5,380,0.7584830339321357,0.26052631578947366,0.7394736842105263,0.0,0.9923202741209092,0,1
Q6P950,NON_AFP,317,-0.025236593059936908,41.95583596214511,24.9211356466877,24.605678233438486,3.1545741324921135,5.678233438485805,0,0.0,type3,0.5903614457831325,-103.5,0.2618296529968454,type4,0.5727272727272728,0.017634173055859792,-129.5,192,0.6056782334384858,0.3229166666666667,0.6770833333333334,0.0,0.34819550036821706,-75.5,159,0.501577287066246,0.5094339622641509,0.49056603773584906,0.0,0.4715971957401015,-103.5,83,0.2618296529968454,0.5903614457831325,0.40963855421686746,0.0,0.6400519074046176,-89.5,110,0.3470031545741325,0.5727272727272728,0.42727272727272725,0.0,0.3894554163585362,-346.5,287,0.9053627760252366,0.34146341463414637,0.6585365853658537,0.0,0.9767484901177075,0,1
Q6P964,NON_AFP,420,-0.13095238095238096,30.952380952380953,28.333333333333332,32.61904761904762,4.761904761904762,6.190476190476191,0,0.0,type3,0.625,-138.5,0.20952380952380953,type4,0.5655737704918032,0.05942622950819676,-155.5,205,0.4880952380952381,0.37073170731707317,0.6292682926829268,0.0,0.34972727258465647,-121.0,164,0.3904761904761905,0.5,0.5,0.0,0.4475150911731932,-138.5,88,0.20952380952380953,0.625,0.375,0.0,0.6500683236423724,-127.5,122,0.2904761904761905,0.5655737704918032,0.4344262295081967,0.0,0.38795344914026264,-359.0,356,0.8476190476190476,0.32303370786516855,0.6769662921348315,0.0,0.9948410346401433,0,1
Q6PBA2,NON_AFP,196,0.00510204081632653,40.30612244897959,27.040816326530614,22.95918367346939,5.1020408163265305,5.1020408163265305,0,0.0,type3,0.5616438356164384,-53.5,0.37244897959183676,type4,0.5523809523809524,0.009262883235485964,-100.5,150,0.7653061224489796,0.32666666666666666,0.6733333333333333,0.0,0.3730661355925007,-54.0,130,0.6632653061224489,0.46923076923076923,0.5307692307692308,0.0,0.39736259583764694,-53.5,73,0.37244897959183676,0.5616438356164384,0.4383561643835616,0.0,0.6662203194371261,-35.0,105,0.5357142857142857,0.5523809523809524,0.44761904761904764,0.0,0.3508580552327522,-364.0,191,0.9744897959183674,0.32460732984293195,0.675392670157068,0.0,1.0,0,1
Q6PBA8,NON_AFP,486,-0.03497942386831276,33.1275720164609,15.020576131687244,48.76543209876543,1.02880658436214,0.205761316872428,0,0.0,type4,0.6201550387596899,-138.0,0.2654320987654321,type3,0.6,0.020155038759689936,-178.0,202,0.4156378600823045,0.36633663366336633,0.6336633663366337,0.0,0.34813782348396166,-173.5,172,0.35390946502057613,0.4418604651162791,0.5581395348837209,0.0,0.4455673688967455,-182.0,85,0.1748971193415638,0.6,0.4,0.0,0.6701282350904969,-138.0,129,0.2654320987654321,0.6201550387596899,0.3798449612403101,0.0,0.3830389531864928,-432.5,382,0.7860082304526749,0.24607329842931938,0.7539267015706806,0.0,0.9825309336748221,0,1
Q6PBH5,NON_AFP,82,0.06097560975609756,50.0,18.29268292682927,23.170731707317074,6.097560975609756,8.536585365853659,0,0.0,type3,0.5869565217391305,-25.0,0.5609756097560976,type2,0.52,0.06695652173913047,-81.0,73,0.8902439024390244,0.4520547945205479,0.547945205479452,0.0,0.2692245949539063,-51.0,75,0.9146341463414634,0.52,0.48,0.0,0.3804377219241443,-25.0,46,0.5609756097560976,0.5869565217391305,0.41304347826086957,0.0,0.47385851414785274,-38.0,72,0.8780487804878049,0.4166666666666667,0.5833333333333334,0.0,0.42066273120103176,-368.5,82,1.0,0.45121951219512196,0.5487804878048781,0.0,1.0,0,0
Q6PBI2,NON_AFP,115,-0.008695652173913044,35.65217391304348,30.434782608695656,16.52173913043478,12.173913043478262,4.3478260869565215,0,0.0,type3,0.4722222222222222,-28.0,0.6260869565217392,type4,0.4222222222222222,0.04999999999999999,-93.0,109,0.9478260869565217,0.28440366972477066,0.7155963302752294,0.0,0.43040683953015224,-55.5,105,0.9130434782608695,0.4,0.6,0.0,0.4270485314232284,-28.0,72,0.6260869565217392,0.4722222222222222,0.5277777777777778,0.0,0.6360762729277947,-39.5,90,0.782608695652174,0.4222222222222222,0.5777777777777777,0.0,0.4197549071349706,-383.5,111,0.9652173913043478,0.3063063063063063,0.6936936936936937,0.0,1.0,0,0
Q6PBI5,NON_AFP,124,0.1532258064516129,38.70967741935484,16.129032258064516,37.903225806451616,6.451612903225806,4.838709677419355,0,0.0,type4,0.5316455696202531,-33.5,0.6370967741935484,type3,0.49206349206349204,0.039582077556761075,-81.0,103,0.8306451612903226,0.3883495145631068,0.6116504854368932,0.0,0.31980731271143714,-52.5,99,0.7983870967741935,0.48484848484848486,0.5151515151515151,0.0,0.35192015959029277,-37.0,63,0.5080645161290323,0.49206349206349204,0.5079365079365079,0.0,0.7337390871298833,-33.5,79,0.6370967741935484,0.5316455696202531,0.46835443037974683,0.0,0.33999551655813753,-368.5,124,1.0,0.3387096774193548,0.6612903225806451,0.0,1.0,0,0
Q6PBI8,NON_AFP,310,0.03225806451612903,49.03225806451613,20.967741935483872,18.064516129032256,8.709677419354838,3.5483870967741935,0,0.0,type3,0.6395348837209303,-82.0,0.27741935483870966,type4,0.5478260869565217,0.09170879676440857,-108.0,165,0.532258064516129,0.4121212121212121,0.5878787878787879,0.0,0.2590461244622971,-76.5,150,0.4838709677419355,0.5133333333333333,0.4866666666666667,0.0,0.43377105525747767,-82.0,86,0.27741935483870966,0.6395348837209303,0.36046511627906974,0.0,0.641930377680567,-86.0,115,0.3709677419354839,0.5478260869565217,0.45217391304347826,0.0,0.3826391663593913,-313.0,289,0.932258064516129,0.3771626297577855,0.6228373702422145,0.0,0.9930795847750865,0,1
Q6PBK1,NON_AFP,144,0.013888888888888888,38.88888888888889,23.61111111111111,30.555555555555557,2.083333333333333,2.7777777777777777,0,0.0,type4,0.6,-37.5,0.5555555555555556,type3,0.5064935064935064,0.09350649350649354,-83.5,110,0.7638888888888888,0.42727272727272725,0.5727272727272728,0.0,0.46618120180398076,-47.5,120,0.8333333333333334,0.4166666666666667,0.5833333333333334,0.0,0.5139723955628998,-29.0,77,0.5347222222222222,0.5064935064935064,0.4935064935064935,0.0,0.6358558439310681,-37.5,80,0.5555555555555556,0.6,0.4,0.0,0.38268166637820417,-366.5,144,1.0,0.3472222222222222,0.6527777777777778,0.0,1.0,0,0
Q6PBK8,NON_AFP,102,-0.029411764705882353,49.01960784313725,26.47058823529412,14.705882352941178,5.88235294117647,0.9803921568627451,0,0.0,type1,0.5342465753424658,-89.5,0.7156862745098039,type3,0.5,0.03424657534246578,-89.5,73,0.7156862745098039,0.5342465753424658,0.4657534246575342,0.0,0.34834082661140797,-50.5,99,0.9705882352941176,0.4444444444444444,0.5555555555555556,0.0,0.3999493262788127,-20.0,66,0.6470588235294118,0.5,0.5,0.0,0.7306903407451917,-43.5,78,0.7647058823529411,0.4358974358974359,0.5641025641025641,0.0,0.36894796977111993,-360.5,100,0.9803921568627451,0.43,0.57,0.0,1.0,0,0
Q6PBL0,NON_AFP,129,0.015503875968992248,41.86046511627907,29.457364341085274,21.705426356589147,5.426356589147287,0.7751937984496124,0,0.0,type4,0.5274725274725275,-21.0,0.7054263565891473,type2,0.5,0.027472527472527486,-74.5,109,0.8449612403100775,0.3853211009174312,0.6146788990825688,0.0,0.44030511180694076,-40.0,104,0.8062015503875969,0.5,0.5,0.0,0.415254446844951,-26.0,80,0.6201550387596899,0.4625,0.5375,0.0,0.6724686456350153,-21.0,91,0.7054263565891473,0.5274725274725275,0.4725274725274725,0.0,0.36737994472210367,-347.0,128,0.9922480620155039,0.40625,0.59375,0.0,0.9765625,0,0
Q6PBM8,NON_AFP,188,0.031914893617021274,40.95744680851064,19.148936170212767,28.723404255319153,5.851063829787234,6.382978723404255,0,0.0,type4,0.5652173913043478,-44.5,0.48936170212765956,type3,0.5316455696202531,0.03357182168409467,-102.5,156,0.8297872340425532,0.30128205128205127,0.6987179487179487,0.0,0.36497985819397055,-54.5,121,0.6436170212765957,0.5206611570247934,0.4793388429752066,0.0,0.40009937984345095,-45.0,79,0.42021276595744683,0.5316455696202531,0.46835443037974683,0.0,0.6566986812246421,-44.5,92,0.48936170212765956,0.5652173913043478,0.43478260869565216,0.0,0.4450146736308519,-354.0,185,0.9840425531914894,0.372972972972973,0.6270270270270271,0.0,1.0,0,1
Q6PBN4,NON_AFP,233,0.034334763948497854,44.63519313304721,25.75107296137339,21.45922746781116,3.862660944206009,5.150214592274678,0,0.0,type3,0.6219512195121951,-52.5,0.351931330472103,type4,0.5765765765765766,0.04537464293561855,-96.5,167,0.7167381974248928,0.32335329341317365,0.6766467065868264,0.0,0.34318450154062036,-65.0,137,0.5879828326180258,0.46715328467153283,0.5328467153284672,0.0,0.39225431842948616,-52.5,82,0.351931330472103,0.6219512195121951,0.3780487804878049,0.0,0.6478574184705276,-38.5,111,0.47639484978540775,0.5765765765765766,0.42342342342342343,0.0,0.3934836708788105,-355.5,213,0.9141630901287554,0.38967136150234744,0.6103286384976526,0.0,0.9862990805912935,0,1
Q6PBR7,NON_AFP,103,0.10679611650485436,44.66019417475729,18.446601941747574,30.097087378640776,3.8834951456310676,5.825242718446602,0,0.0,type4,0.5066666666666667,-33.5,0.7281553398058253,type2,0.48314606741573035,0.023520599250936358,-90.0,93,0.9029126213592233,0.3548387096774194,0.6451612903225806,0.0,0.3019028301429784,-52.5,89,0.8640776699029126,0.48314606741573035,0.5168539325842697,0.0,0.4299794004249485,-32.5,69,0.6699029126213593,0.4492753623188406,0.5507246376811594,0.0,0.5948203499802575,-33.5,75,0.7281553398058253,0.5066666666666667,0.49333333333333335,0.0,0.3760801664070504,-376.0,103,1.0,0.36893203883495146,0.6310679611650486,0.0,0.9821690129309808,0,0
Q6PBT6,NON_AFP,89,-0.02247191011235955,46.06741573033708,22.47191011235955,20.224719101123593,7.865168539325842,5.617977528089887,0,0.0,type2,0.48717948717948717,-60.5,0.8764044943820225,type4,0.44,0.04717948717948717,-81.5,79,0.8876404494382022,0.43037974683544306,0.569620253164557,0.0,0.4369299315512755,-60.5,78,0.8764044943820225,0.48717948717948717,0.5128205128205128,0.0,0.3859584398196076,-30.0,70,0.7865168539325843,0.35714285714285715,0.6428571428571429,0.0,0.6256784521543032,-40.0,75,0.8426966292134831,0.44,0.56,0.0,0.364925610832264,-381.0,89,1.0,0.34831460674157305,0.651685393258427,0.0,0.9775280898876404,0,0
Q6PBT9,NON_AFP,492,0.06300813008130081,41.66666666666667,31.910569105691057,16.869918699186993,3.6585365853658534,9.34959349593496,0,0.0,type3,0.6590909090909091,-167.0,0.17886178861788618,type4,0.639344262295082,0.01974664679582705,-136.0,200,0.4065040650406504,0.485,0.515,0.0,0.3654822202464512,-140.5,172,0.34959349593495936,0.5174418604651163,0.48255813953488375,0.0,0.4402284396289868,-167.0,88,0.17886178861788618,0.6590909090909091,0.3409090909090909,0.0,0.6500683236423724,-148.5,122,0.24796747967479674,0.639344262295082,0.36065573770491804,0.0,0.39481075789525427,-297.5,428,0.8699186991869918,0.3644859813084112,0.6355140186915887,0.0,1.0,0,1
Q6PBU5,NON_AFP,356,0.008426966292134831,45.2247191011236,18.53932584269663,26.12359550561798,4.775280898876404,3.932584269662921,0,0.0,type3,0.6363636363636364,-106.5,0.24719101123595505,type4,0.6016949152542372,0.034668721109399114,-126.5,187,0.5252808988764045,0.37967914438502676,0.6203208556149733,0.0,0.3469922360241874,-102.5,157,0.4410112359550562,0.4968152866242038,0.5031847133757962,0.0,0.41755339671525293,-106.5,88,0.24719101123595505,0.6363636363636364,0.36363636363636365,0.0,0.6500683236423724,-97.0,118,0.33146067415730335,0.6016949152542372,0.3983050847457627,0.0,0.3820780364175891,-358.5,335,0.9410112359550562,0.3074626865671642,0.6925373134328359,0.0,0.9915325621847493,0,1
Q6PBV4,NON_AFP,257,-0.03501945525291829,42.80155642023346,20.622568093385212,27.626459143968873,3.11284046692607,4.280155642023346,0,0.0,type3,0.5897435897435898,-81.0,0.3035019455252918,type4,0.5454545454545454,0.044289044289044344,-125.0,164,0.6381322957198443,0.34146341463414637,0.6585365853658537,0.0,0.38684111724543424,-60.5,150,0.5836575875486382,0.44666666666666666,0.5533333333333333,0.0,0.4204377219241443,-81.0,78,0.3035019455252918,0.5897435897435898,0.41025641025641024,0.0,0.6651178950864965,-65.5,110,0.4280155642023346,0.5454545454545454,0.45454545454545453,0.0,0.39706079515952697,-357.0,248,0.9649805447470817,0.3185483870967742,0.6814516129032258,0.0,1.0,0,1
Q6PBY3,NON_AFP,146,0.07534246575342465,35.61643835616438,22.602739726027394,30.82191780821918,7.534246575342466,2.73972602739726,0,0.0,type3,0.5466666666666666,-25.5,0.5136986301369864,type2,0.46956521739130436,0.07710144927536228,-75.5,123,0.8424657534246576,0.36585365853658536,0.6341463414634146,0.0,0.24754487197135458,-45.5,115,0.7876712328767124,0.46956521739130436,0.5304347826086957,0.0,0.4326816663782041,-25.5,75,0.5136986301369864,0.5466666666666666,0.4533333333333333,0.0,0.6139013886485033,-28.0,108,0.7397260273972602,0.42592592592592593,0.5740740740740741,0.0,0.3959110336434581,-367.5,142,0.9726027397260274,0.34507042253521125,0.6549295774647887,0.0,1.0,0,0
Q6PBY7,NON_AFP,412,-0.024271844660194174,43.203883495145625,24.75728155339806,22.815533980582526,5.097087378640777,4.611650485436893,0,0.0,type3,0.6666666666666666,-131.5,0.2111650485436893,type4,0.6302521008403361,0.036414565826330514,-166.5,176,0.42718446601941745,0.4147727272727273,0.5852272727272727,0.0,0.3685742337991469,-111.0,161,0.3907766990291262,0.5279503105590062,0.4720496894409938,0.0,0.4439390007350882,-131.5,87,0.2111650485436893,0.6666666666666666,0.3333333333333333,0.0,0.6575403733394112,-114.5,119,0.28883495145631066,0.6302521008403361,0.3697478991596639,0.0,0.3627471635564792,-361.0,375,0.9101941747572816,0.30666666666666664,0.6933333333333334,0.0,0.9948845444425213,0,1
Q6PC14,NON_AFP,140,0.12142857142857143,44.285714285714285,15.714285714285714,25.0,12.857142857142856,4.285714285714286,0,0.0,type3,0.5857142857142857,-27.0,0.5,type2,0.5473684210526316,0.03834586466165413,-81.5,104,0.7428571428571429,0.4230769230769231,0.5769230769230769,0.0,0.3391489816628275,-44.0,95,0.6785714285714286,0.5473684210526316,0.45263157894736844,0.0,0.44578811372385185,-27.0,70,0.5,0.5857142857142857,0.4142857142857143,0.0,0.6387969640693673,-40.0,101,0.7214285714285714,0.42574257425742573,0.5742574257425742,0.0,0.3342415013217176,-364.5,127,0.9071428571428571,0.3858267716535433,0.6141732283464567,0.0,1.0,0,0
Q6PC40,NON_AFP,348,-0.08908045977011494,40.51724137931034,27.298850574712645,24.42528735632184,4.022988505747127,5.459770114942529,0,0.0,type4,0.6134453781512605,-90.0,0.34195402298850575,type3,0.5795454545454546,0.03389992360580596,-145.0,201,0.5775862068965517,0.30845771144278605,0.6915422885572139,0.0,0.35134275259317566,-104.5,162,0.46551724137931033,0.4691358024691358,0.5308641975308642,0.0,0.4530399688419981,-111.5,88,0.25287356321839083,0.5795454545454546,0.42045454545454547,0.0,0.6500683236423724,-90.0,119,0.34195402298850575,0.6134453781512605,0.3865546218487395,0.0,0.39704719856442466,-338.0,309,0.8879310344827587,0.36245954692556637,0.6375404530744336,0.0,1.0,0,1
Q6PC45,NON_AFP,174,0.011494252873563218,40.804597701149426,27.586206896551722,25.287356321839084,2.8735632183908044,4.022988505747127,0,0.0,type3,0.5588235294117647,-51.5,0.39080459770114945,type4,0.5192307692307693,0.039592760180995445,-106.0,121,0.6954022988505747,0.33884297520661155,0.6611570247933884,0.0,0.40966426255909194,-58.0,121,0.6954022988505747,0.4462809917355372,0.5537190082644629,0.0,0.40701336057162424,-51.5,68,0.39080459770114945,0.5588235294117647,0.4411764705882353,0.0,0.6428792277184663,-30.0,104,0.5977011494252874,0.5192307692307693,0.4807692307692308,0.0,0.38876514393953304,-360.5,155,0.8908045977011494,0.4129032258064516,0.5870967741935483,0.0,0.9940755107480355,0,1
Q6PC62,NON_AFP,311,-0.022508038585209004,48.231511254019296,21.221864951768488,22.186495176848876,4.180064308681672,4.823151125401929,0,0.0,type3,0.6235294117647059,-90.0,0.2733118971061093,type2,0.541095890410959,0.08243352135374693,-128.0,182,0.5852090032154341,0.34065934065934067,0.6593406593406593,0.0,0.31168065159058367,-78.5,146,0.4694533762057878,0.541095890410959,0.4589041095890411,0.0,0.41937716863364843,-90.0,85,0.2733118971061093,0.6235294117647059,0.3764705882352941,0.0,0.6494824997709268,-85.0,118,0.37942122186495175,0.5254237288135594,0.4745762711864407,0.0,0.4054245406732117,-337.5,277,0.8906752411575563,0.37545126353790614,0.6245487364620939,0.0,0.9927797833935018,0,1
Q6PC91,NON_AFP,158,-0.012658227848101266,39.24050632911392,23.417721518987342,30.37974683544304,5.063291139240507,3.1645569620253164,0,0.0,type4,0.5247524752475248,-28.0,0.6392405063291139,type3,0.5063291139240507,0.018423361323474108,-81.5,120,0.759493670886076,0.4,0.6,0.0,0.2737019181592192,-39.5,115,0.7278481012658228,0.5043478260869565,0.4956521739130435,0.0,0.46533286204919083,-34.5,79,0.5,0.5063291139240507,0.4936708860759494,0.0,0.6450746833252182,-28.0,101,0.6392405063291139,0.5247524752475248,0.4752475247524752,0.0,0.41526089083206313,-346.5,158,1.0,0.3924050632911392,0.6075949367088608,0.0,1.0,0,0
Q6PCS6,NON_AFP,165,0.006060606060606061,52.121212121212125,16.969696969696972,21.21212121212121,6.0606060606060606,5.454545454545454,0,0.0,type1,0.4818181818181818,-62.5,0.6666666666666666,type3,0.4567901234567901,0.025028058361391714,-62.5,110,0.6666666666666666,0.4818181818181818,0.5181818181818182,0.0,0.3959045716268966,-38.5,132,0.8,0.44696969696969696,0.553030303030303,0.0,0.4077314075059479,-44.0,81,0.4909090909090909,0.4567901234567901,0.5432098765432098,0.0,0.6425012857856512,-55.5,111,0.6727272727272727,0.36036036036036034,0.6396396396396397,0.0,0.3701370116871668,-324.5,156,0.9454545454545454,0.44871794871794873,0.5512820512820513,0.0,1.0,0,0
Q6PD83,NON_AFP,419,-0.00954653937947494,42.004773269689736,21.957040572792362,29.116945107398568,5.250596658711217,1.1933174224343674,0,0.0,type3,0.7093023255813954,-138.0,0.2052505966587112,type4,0.616,0.0933023255813954,-137.0,202,0.4821002386634845,0.3910891089108911,0.6089108910891089,0.0,0.34256309249003003,-119.0,172,0.4105011933174224,0.4941860465116279,0.5058139534883721,0.0,0.44070346384960024,-138.0,86,0.2052505966587112,0.7093023255813954,0.29069767441860467,0.0,0.641930377680567,-106.0,125,0.29832935560859186,0.616,0.384,0.0,0.3933352997057682,-364.5,350,0.8353221957040573,0.32857142857142857,0.6714285714285714,0.0,0.9890383095196885,0,1
Q6PEH5,NON_AFP,145,0.006896551724137931,43.44827586206896,23.448275862068964,24.137931034482758,8.275862068965518,6.896551724137931,0,0.0,type1,0.46511627906976744,-103.5,0.593103448275862,type4,0.43434343434343436,0.03077284472633307,-103.5,86,0.593103448275862,0.46511627906976744,0.5348837209302325,0.0,0.34801525949423656,-60.0,117,0.8068965517241379,0.4017094017094017,0.5982905982905983,0.0,0.44447439428487184,-41.5,81,0.5586206896551724,0.4074074074074074,0.5925925925925926,0.0,0.6558556582047316,-42.5,99,0.6827586206896552,0.43434343434343436,0.5656565656565656,0.0,0.3881977269667822,-376.0,145,1.0,0.3310344827586207,0.6689655172413793,0.0,0.9873338505647656,0,0
Q6PEH8,NON_AFP,701,0.0028530670470756064,47.50356633380884,29.101283880171184,11.697574893009985,8.416547788873038,11.697574893009985,0,0.0,type3,0.8372093023255814,-244.5,0.12268188302425106,type4,0.7333333333333333,0.10387596899224816,-248.0,212,0.3024251069900143,0.45754716981132076,0.5424528301886793,0.0,0.34448750000338446,-227.0,169,0.24108416547788872,0.621301775147929,0.378698224852071,0.0,0.45202647900830584,-244.5,86,0.12268188302425106,0.8372093023255814,0.16279069767441862,0.0,0.6419303776805672,-238.0,120,0.17118402282453637,0.7333333333333333,0.26666666666666666,0.0,0.40139093719350855,-342.0,502,0.7161198288159771,0.35856573705179284,0.6414342629482072,0.0,0.9923573871153207,0,1
Q6PFL6,NON_AFP,213,-0.06572769953051644,32.863849765258216,20.187793427230048,42.25352112676056,3.286384976525822,1.4084507042253522,0,0.0,type4,0.5794392523364486,-34.5,0.5023474178403756,type3,0.525,0.05443925233644853,-97.0,157,0.7370892018779343,0.33121019108280253,0.6687898089171974,0.0,0.3973749772107796,-67.0,146,0.6854460093896714,0.3972602739726027,0.6027397260273972,0.0,0.46340505108831576,-60.5,80,0.3755868544600939,0.525,0.475,0.0,0.6265538539322908,-34.5,107,0.5023474178403756,0.5794392523364486,0.4205607476635514,0.0,0.39884754642568193,-380.0,210,0.9859154929577465,0.2761904761904762,0.7238095238095238,0.0,1.0,0,0
Q6PFL8,NON_AFP,231,0.017316017316017316,39.82683982683983,17.316017316017316,32.900432900432904,5.194805194805195,5.194805194805195,0,0.0,type3,0.5238095238095238,-65.0,0.36363636363636365,type2,0.5193798449612403,0.0044296788482834915,-104.5,160,0.6926406926406926,0.33125,0.66875,0.0,0.30666292577001564,-71.5,129,0.5584415584415584,0.5193798449612403,0.4806201550387597,0.0,0.4425209945525234,-65.0,84,0.36363636363636365,0.5238095238095238,0.47619047619047616,0.0,0.6662011902701457,-48.0,120,0.5194805194805194,0.48333333333333334,0.5166666666666667,0.0,0.3916958677610834,-365.0,214,0.9264069264069265,0.3317757009345794,0.6682242990654206,0.0,1.0,0,1
